Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Crime type,Last outcome category,Context
313e76f15db39e0c48c2673588d617c1263927da1b3912f10609ec14dd71f275,2016-10,Metropolitan Police Service,Metropolitan Police Service,-0.216618,51.526292,On or near Park/Open Space,E01002852,Kensington and Chelsea 001A,Bicycle theft,Investigation complete; no suspect identified,
dc6a1e980856409073335fc002130fa0ca06dc32134a1f13991cc19a3364679d,2016-10,Metropolitan Police Service,Metropolitan Police Service,-0.216618,51.526292,On or near Park/Open Space,E01002852,Kensington and Chelsea 001A,Bicycle theft,Investigation complete; no suspect identified,
1be3e9481942a13d47482a47bc9e29f9ef1ff1b3f909c627824dbb4eea090246,2016-10,Metropolitan Police Service,Metropolitan Police Service,-0.207409,51.525845,On or near Wedlake Street,E01002852,Kensington and Chelsea 001A,Bicycle theft,Status update unavailable,
5bec6ff3f2b5af58d6d02a1bac9731350966673c3cc03b60849536d8f0ce56a5,2016-10,Metropolitan Police Service,Metropolitan Police Service,-0.211736,51.521748,On or near Faraday Road,E01002853,Kensington and Chelsea 001B,Bicycle theft,Investigation complete; no suspect identified,
056b9cc9b772d583120adebb2c8646a25d9ea81aa3832583afb5663fdfbf026f,2016-10,Metropolitan Police Service,Metropolitan Police Service,-0.210416,51.520478,On or near Chesterton Road,E01002855,Kensington and Chelsea 001D,Bicycle theft,Status update unavailable,
e3396e8f82c30382c8c5e68409b62a1cfa6eb1c75542a73032828fa94ee83d40,2016-10,Metropolitan Police Service,Metropolitan Police Service,-0.207331,51.519747,On or near Raddington Road,E01002855,Kensington and Chelsea 001D,Bicycle theft,Investigation complete; no suspect identified,
84fb5c5111802d577f59a82085f5c75f48696216773f91c2fa4797cf8c60fac4,2016-10,Metropolitan Police Service,Metropolitan Police Service,-0.210115,51.517497,On or near Ladbroke Grove,E01002878,Kensington and Chelsea 003C,Bicycle theft,Investigation complete; no suspect identified,
11b1c128a162061052048b96cdccee13e44b0f0a6ac8510585105f98cdab9ff2,2016-10,Metropolitan Police Service,Metropolitan Police Service,-0.204146,51.516434,On or near Colville Houses,E01002830,Kensington and Chelsea 004B,Bicycle theft,Investigation complete; no suspect identified,
9b3675ff588e4c17f9387eda879a1d1fb958baf070ed65836a071f9a3d89925a,2016-10,Metropolitan Police Service,Metropolitan Police Service,-0.213440,51.514292,On or near Verity Close,E01002879,Kensington and Chelsea 005C,Bicycle theft,Investigation complete; no suspect identified,
efdf6a4ad3b56dddde17ae968e7164e13c61bb5ce01d83224864e42e4ea470f2,2016-10,Metropolitan Police Service,Metropolitan Police Service,-0.212071,51.513930,On or near Clarendon Road,E01002879,Kensington and Chelsea 005C,Bicycle theft,Status update unavailable,
ab9833f12d2e170d25f85bba33555d195e732bd3470be32c8a3416e4288b7f14,2016-10,Metropolitan Police Service,Metropolitan Police Service,-0.217333,51.514253,On or near Blechynden Street,E01002880,Kensington and Chelsea 005D,Bicycle theft,Investigation complete; no suspect identified,
